mySQLProjectId	ownerLogin/projName	#ofCommunityMembers	issueId	assigneeSOId	assigneeGHLogin	assigneeGHMySQLId	assigneeGHMongoDBId	aR0:random	aR1:wRandom	aR2:zeroR	aR3:wR+Recency	aR4:Recency+zScore	aR5:tuning(0.0001)	aR6:tuning(0.001)	aR7:tuning(0.002)	aR8:tuning(0.003)	aR9:tuning(0.005)	aR10:tuning(0.007)	aR11:tuning(0.01)	aR12:tuning(0.05)	aR13:tuning(0.1)	aR14:tuning(0.5)	aR15:tuning(1)	aR16:tuning(5)	aR17:tuning(10)	aRR0:random	aRR1:wRandom	aRR2:zeroR	aRR3:wR+Recency	aRR4:Recency+zScore	aRR5:tunning(0.0001)	aRR6:tunning(0.001)	aRR7:tunning(0.002)	aRR8:tunning(0.003)	aRR9:tunning(0.005)	aRR10:tunning(0.007)	aRR11:tunning(0.01)	aRR12:tunning(0.05)	aRR13:tunning(0.1)	aRR14:tunning(0.5)	aRR15:tunning(1)	aRR16:tunning(5)	aRR17:tunning(10)	projectLanguage	projectDescription	issueTitle	issueLabels	issueBody
3929178	edx/edx-platform	40	25915769	1329792	valera-rozuvan	685649	2273090	1	1	1	3	2	2	2	2	2	2	2	2	2	2	7	7	9	10	1	1	1	0.333333333	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.142857143	0.142857143	0.111111111	0.1	Python	the edX learning management system LMS and course authoring tool Studio	Video Add utility to work with cookies.	[]	Adds utility that provides convenient way to work with cookies. API - clear - empties the storage. - getItem - returns the current value associated with the given name. - key n - returns the name of the n th key in the list. - removeItem - removes the current value associated with the given name. - setItem - adds new value to the storage or rewrites existent. auraz valera-rozuvan please review.
3929178	edx/edx-platform	40	25918531	959412	auraz	1528395	67241	4	7	24	2	2	2	3	3	3	3	3	3	3	3	3	3	4	4	0.25	0.142857143	0.041666667	0.5	0.5	0.5	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.25	0.25	Python	the edX learning management system LMS and course authoring tool Studio	Persist speed preferences between videos.	[]	As a student watching a series of videos I would like the next video in the sequence to play as the same speed as I was playing the previous video. BBDs you can find in the BLD-237 https edx-wiki.atlassian.net browse BLD-237 . auraz valera-rozuvan please review.
3929178	edx/edx-platform	40	26281730	1013576	cpennington	204982	30236	1	3	30	4	4	4	4	4	4	4	4	4	4	4	5	6	6	6	1	0.333333333	0.033333333	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.2	0.166666667	0.166666667	0.166666667	Python	the edX learning management system LMS and course authoring tool Studio	Use the publish api from xblock.runtime.Runtime	[]	This will adapt edx-platform to use the latest version of XBlock including the pull request currently under review in XBlock https github.com edx XBlock pull 168 . The plan is to submit the XBlock pull request then submit this shortly after. 
3929178	edx/edx-platform	40	26342548	1329792	valera-rozuvan	685649	2273090	3	2	1	4	3	3	3	3	3	3	3	3	4	4	7	7	9	10	0.333333333	0.5	1	0.25	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.25	0.25	0.142857143	0.142857143	0.111111111	0.1	Python	the edX learning management system LMS and course authoring tool Studio	Imageresponse fix offset in FF.	[]	 BLD-711 https edx-wiki.atlassian.net browse BLD-711 The reason of bug is in using offsetX offsetY properties http stackoverflow.com questions 17293681 why-firefox-event-offsetx-and-offsety-are-undefined that are implemented inconsistently across browsers. valera-rozuvan please review.
3929178	edx/edx-platform	40	26390052	14343	nedbat	232447	23789	10	6	8	5	4	4	4	4	4	4	3	3	1	1	1	1	1	1	0.1	0.166666667	0.125	0.2	0.25	0.25	0.25	0.25	0.25	0.25	0.333333333	0.333333333	1	1	1	1	1	1	Python	the edX learning management system LMS and course authoring tool Studio	Enable debug toolbar on devstack	[]	 
3929178	edx/edx-platform	40	29177524	959412	auraz	1528395	67241	11	7	39	1	3	3	3	3	3	3	3	3	3	3	3	3	4	4	0.090909091	0.142857143	0.025641026	1	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.25	0.25	Python	the edX learning management system LMS and course authoring tool Studio	Add a missing comment documenting the changes done in PR 2841.	[]	 Reviewers - auraz 
3929178	edx/edx-platform	40	29893901	1013576	cpennington	204982	30236	3	1	24	4	4	4	4	4	4	4	4	4	4	4	4	5	6	6	0.333333333	1	0.041666667	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.2	0.166666667	0.166666667	Python	the edX learning management system LMS and course authoring tool Studio	Removed unused code that is over 2 years old.	[]	 Description Originally added in commit 6dd47547c769469120ca6ee221aade6f977aea23 https github.com edx edx-platform commit 6dd47547c769469120ca6ee221aade6f977aea23 I think this code is safe to remove. Reviewers - cpennington 
3929178	edx/edx-platform	40	30046652	959412	auraz	1528395	67241	1	4	21	3	2	2	2	2	2	2	2	2	3	3	4	3	4	4	1	0.25	0.047619048	0.333333333	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.333333333	0.333333333	0.25	0.333333333	0.25	0.25	Python	the edX learning management system LMS and course authoring tool Studio	Moved all YouTube related URLs to a separate namespace.	[]	All YouTube urls are defined on backend side.
3929178	edx/edx-platform	40	30084766	112855	jtauber	28309	24426	10	10	6	9	8	8	9	9	9	9	9	9	10	9	8	8	7	7	0.1	0.1	0.166666667	0.111111111	0.125	0.125	0.111111111	0.111111111	0.111111111	0.111111111	0.111111111	0.111111111	0.1	0.111111111	0.125	0.125	0.142857143	0.142857143	Python	the edX learning management system LMS and course authoring tool Studio	Adding ipdb as a requirment to base.txt file.	[]	When debugging Python code ipdb is very useful. On dev Vagrant box this tool is missing and has to be installed manually.
3929178	edx/edx-platform	40	30451582	126312	rocha	49942	51551	9	5	24	6	6	6	6	6	6	6	6	6	7	9	9	10	11	11	0.111111111	0.2	0.041666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.142857143	0.111111111	0.111111111	0.1	0.090909091	0.090909091	Python	the edX learning management system LMS and course authoring tool Studio	Fix multiple videos on page	[]	 Description If there are several videos on page make sure that the global onYouTubeIframeAPIReady function is properly setup so that all callbacks are trigerred when the YouTube API loads. Jira issue BLD-972 https edx-wiki.atlassian.net browse BLD-972 Reviewers - rocha 
3929178	edx/edx-platform	40	30453848	126312	rocha	49942	51551	11	2	8	2	1	1	1	1	1	1	1	1	2	3	7	8	9	10	0.090909091	0.5	0.125	0.5	1	1	1	1	1	1	1	1	0.5	0.333333333	0.142857143	0.125	0.111111111	0.1	Python	the edX learning management system LMS and course authoring tool Studio	Valera fix multiple videos on page release	[]	 Description If there are several videos on page make sure that the global onYouTubeIframeAPIReady function is properly setup so that all callbacks are trigerred when the YouTube API loads. Jira issue BLD-972 https edx-wiki.atlassian.net browse BLD-972 Reviewers - rocha 
3929178	edx/edx-platform	40	30680233	959412	auraz	1528395	67241	10	3	20	3	2	2	2	2	2	2	2	2	3	3	3	3	4	4	0.1	0.333333333	0.05	0.333333333	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.333333333	0.333333333	0.333333333	0.333333333	0.25	0.25	Python	the edX learning management system LMS and course authoring tool Studio	Remove a method call which depends on IPython.	[]	 Description Because IPython is not part of edx-platform dependencies the method assert in has to be defined. Reviewers - auraz 
3929178	edx/edx-platform	40	31118536	959412	auraz	1528395	67241	7	1	11	3	1	1	1	1	1	1	1	1	2	2	2	3	4	4	0.142857143	1	0.090909091	0.333333333	1	1	1	1	1	1	1	1	0.5	0.5	0.5	0.333333333	0.25	0.25	Python	the edX learning management system LMS and course authoring tool Studio	Tweaking automatic screenshots in acceptance tests.	[]	 Description - Updating documentation to list all possible methods to capture screenshots in acceptance tests. - Tweaking the name of automatically saved screenshots so that they are named in alphabetical order and that scenarios start at 1 not at 0. Reviewers - auraz
3929178	edx/edx-platform	40	31175951	14343	nedbat	232447	23789	5	1	29	5	5	5	4	4	4	3	3	2	1	1	1	1	1	1	0.2	1	0.034482759	0.2	0.2	0.2	0.25	0.25	0.25	0.333333333	0.333333333	0.5	1	1	1	1	1	1	Python	the edX learning management system LMS and course authoring tool Studio	Allow attaching arbitrary JavaScript functions to methods in Video player.	[]	 Description As a result of a discussion in edx-platform dev IRC chat with robertlight https github.com robertlight this PR was formed. The idea is that there should be an ability to synchronize page content with a video. For this it is ideal that the edX Video player exposes an API to attach function callbacks to a method in a Video instance. The Video instance is available via the video DOM element data attribute video-player-state . So to achieve synchronization one would do something along the lines of var state .video .data video-player-state state.registerCallback videoPlayer update function currentTime Callback function implementation details Reviewers - nedbat 
3929178	edx/edx-platform	40	32072240	14343	nedbat	232447	23789	1	2	11	5	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	0.5	0.090909091	0.2	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	Python	the edX learning management system LMS and course authoring tool Studio	Acceptance tests and YouTube	[]	 Introduction As everyone is aware currently we have a very bad situation with flaky Video player acceptance tests. One of the main reasons why the tests are flaky - they rely on an external resource - YouTube. From a developer s point of view YouTube consists of three parts 1. YouTube metadata server - reports back simple information about a video duration etc. . 2. YouTube JavaScript Player API - the JavaScript part that runs in-browser provides methods to play the video etc. . 3. Video server - serves video stream to Flash player or IFrame-based HTML5 player. What can be done Several things have been discussed 1. Running Video acceptance tests separately from all of the other acceptance tests. Run the tests on demand and not automatically. 2. Creating a minimal YouTube clone. It can be automatically updated synced with actual YouTube on a regular basis. 3. Adding a before all tests step which will check if YouTube is available all three parts . If it is not available then all of the Video acceptance tests will be turned off for the current run. Discussion I think this issue is affecting all of the developers at edX. Because of the flaky tests it sometimes takes a couple of Jenkins runs to get a passing build. This wastes time. Please contribute to this discussion I believe that this technical issue can be solved. It is just a matter of choosing the most efficient strategy.
3929178	edx/edx-platform	40	33099198	1329792	valera-rozuvan	685649	2273090	5	2	1	4	4	4	4	4	4	4	4	4	4	5	9	9	11	11	0.2	0.5	1	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.2	0.111111111	0.111111111	0.090909091	0.090909091	Python	the edX learning management system LMS and course authoring tool Studio	Anton fix video in ff	[waiting on Blades]	 Description Fix start of YouTube Video playback in Firefox. Steps to reproduce When video starts playing from non-zero position 1. click play button 2. pause 3. reload the page 4. verify that position is restored 5. click play button Jira issue BLD-1057 https edx-wiki.atlassian.net browse BLD-1057 valera-rozuvan please review.
3929178	edx/edx-platform	40	33283153	959412	auraz	1528395	67241	3	8	40	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	0.333333333	0.125	0.025	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.25	0.25	Python	the edX learning management system LMS and course authoring tool Studio	Video Fix acceptance tests.	[waiting on Blades]	Acceptance tests were fixed after fields renaming in this PR. auraz please review.
3929178	edx/edx-platform	40	37005691	126312	rocha	49942	51551	9	3	19	1	4	4	4	4	4	4	4	4	4	6	9	9	11	11	0.111111111	0.333333333	0.052631579	1	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.166666667	0.111111111	0.111111111	0.090909091	0.090909091	Python	the edX learning management system LMS and course authoring tool Studio	Jhelbert enrollment mode change events	[]	 
1654	html5rocks/www.html5rocks.com	37	5950764	693934	borismus	1706	277632	8	11	20	30	34	6	6	6	6	6	6	6	6	6	6	6	6	6	0.125	0.090909091	0.05	0.033333333	0.029411765	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	JavaScript	....a top-notch resource for web developers	integrate gmail mobile content moved 	[tutorial;;NEW;;mobile]	This is Issue 135 http code.google.com p html5rocks issues detail id 135 moved from the old Google Code project http code.google.com p html5rocks and added by 2010-08-04T22 25 13.000Z by paulir... google.com http code.google.com u 104337450658946893583 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Feature Priority-P1 Milestone-X Tutorial New Mobile ### Original description Forthcoming stuff coming but for now its worth considering what s already published on http googlecode.blogspot.com search label mobile 
1654	html5rocks/www.html5rocks.com	37	5950807	274673	ebidel	15262	238208	11	9	24	10	27	3	3	3	3	3	3	3	3	3	3	3	3	3	0.090909091	0.111111111	0.041666667	0.1	0.037037037	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	JavaScript	....a top-notch resource for web developers	Add better cp mv for tutorials file filesystem terminal.html moved 	[enhancement;;tutorial]	This is Issue 472 http code.google.com p html5rocks issues detail id 472 moved from the old Google Code project http code.google.com p html5rocks and added by 2011-02-25T08 18 45.000Z by dmikur... google.com http code.google.com u 100463372032397243292 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Bug Priority-P3 Milestone-X Tutorial ### Original description b Please describe the issue b cp mv commands in terminal.js look un-realistic. The attached patch replaces cp mv commands with better ones. b Please provide any additional information below. b 
1654	html5rocks/www.html5rocks.com	37	5950810	274673	ebidel	15262	238208	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	JavaScript	....a top-notch resource for web developers	More info on the mobifying post about Home screen icons and is mobile boolean. moved 	[enhancement;;tutorial]	This is Issue 479 http code.google.com p html5rocks issues detail id 479 moved from the old Google Code project http code.google.com p html5rocks and added by 2011-03-05T07 06 56.000Z by John.Dav... gmail.com http code.google.com u 104637102117428505082 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Feature Priority-P3 Milestone-6 Mobile Tutorial ### Original description There is an awesome post my Mathias Bynens on home screen icons http mathiasbynens.be notes touch-icons Also it would be rad if you explained how the quot is mobile quot boolean is defined. 
1654	html5rocks/www.html5rocks.com	37	5950817	99220	mikewest	68412	1497	6	11	13	10	35	8	8	8	8	8	8	8	8	8	8	8	8	8	0.166666667	0.090909091	0.076923077	0.1	0.028571429	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	JavaScript	....a top-notch resource for web developers	ARIA Article moved 	[tutorial;;NEW;;a11y]	This is Issue 507 http code.google.com p html5rocks issues detail id 507 moved from the old Google Code project http code.google.com p html5rocks and added by 2011-04-19T07 01 01.000Z by mkwst google.com http code.google.com u mkwst google.com . Please review that bug for more context and additional comments but update this bug. Original labels Type-Feature Priority-P2 Tutorial Milestone-X new ### Original description Article on ARIA goodness in HTML5. 
1654	html5rocks/www.html5rocks.com	37	5950820	1763999	joemarini	556546	822311	8	36	15	13	31	28	28	28	28	28	28	28	28	28	28	28	28	28	0.125	0.027777778	0.066666667	0.076923077	0.032258065	0.035714286	0.035714286	0.035714286	0.035714286	0.035714286	0.035714286	0.035714286	0.035714286	0.035714286	0.035714286	0.035714286	0.035714286	0.035714286	JavaScript	....a top-notch resource for web developers	PageVisibility API tutorial moved 	[tutorial;;NEW]	This is Issue 530 http code.google.com p html5rocks issues detail id 530 moved from the old Google Code project http code.google.com p html5rocks and added by 2011-06-01T23 36 56.000Z by api.eric... gtempaccount.com http code.google.com u 107544554787206606848 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Feature Priority-P2 Tutorial New Milestone-Q32012 ### Original description http dvcs.w3.org hg webperf raw-file tip specs PageVisibility Overview.html Starting to land in Chromium 
1654	html5rocks/www.html5rocks.com	37	5950832	274673	ebidel	15262	238208	2	1	1	3	2	2	2	2	2	2	2	2	1	1	1	1	1	1	0.5	1	1	0.333333333	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	JavaScript	....a top-notch resource for web developers	Incorrect link on Graphics page for caniuse Canvas moved 	[bug;;feature page]	This is Issue 560 http code.google.com p html5rocks issues detail id 560 moved from the old Google Code project http code.google.com p html5rocks and added by 2011-07-03T06 44 06.000Z by gbran... gmail.com http code.google.com u 116600636779185461288 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Bug Priority-P2 Milestone-Q42011-1 features ### Original description http www.html5rocks.com en features graphics under the heading quot Browser support quot the link for quot Canvas basic support quot is wrong http caniuse.com #feat png-alpha should be http caniuse.com #feat canvas 
1654	html5rocks/www.html5rocks.com	37	5950833	274673	ebidel	15262	238208	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	JavaScript	....a top-notch resource for web developers	Client-side storage article - link to demo broken moved 	[bug;;tutorial]	This is Issue 574 http code.google.com p html5rocks issues detail id 574 moved from the old Google Code project http code.google.com p html5rocks and added by 2011-07-13T14 04 18.000Z by mahem... gmail.com http code.google.com u 106413090159067280619 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Bug Priority-P2 ### Original description The link with text quot Try the Geo-Mood demo now. quot is broken. It should be pointing to the offline static index.html location where the demo resides. 
1654	html5rocks/www.html5rocks.com	37	5950837	274673	ebidel	15262	238208	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	JavaScript	....a top-notch resource for web developers	Terminal demo improvements moved 	[tutorial]	This is Issue 589 http code.google.com p html5rocks issues detail id 589 moved from the old Google Code project http code.google.com p html5rocks and added by 2011-08-02T19 10 36.000Z by ericbide... html5rocks.com http code.google.com u 100852584006545489346 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Feature Priority-P3 Milestone-X ### Original description From crbug.com 91919 http www.html5rocks.com en tutorials file filesystem ls ignores all arguments e.g. quot ls mydir quot would not work. mv quot mv file1.zip mydir quot does not work quot mv file1.zip mydir file1.zip quot does not work quot mv file1.zip mydir quot works. cp similar to mv. 
1654	html5rocks/www.html5rocks.com	37	5950838	693934	borismus	1706	277632	3	4	7	4	4	4	4	4	4	4	4	4	3	2	2	2	2	2	0.333333333	0.25	0.142857143	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.333333333	0.5	0.5	0.5	0.5	0.5	JavaScript	....a top-notch resource for web developers	canvas sub-pixel rendering moved 	[enhancement;;tutorial]	This is Issue 601 http code.google.com p html5rocks issues detail id 601 moved from the old Google Code project http code.google.com p html5rocks and added by 2011-08-18T05 12 50.000Z by paulir... google.com http code.google.com u 104337450658946893583 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Bug Priority-P2 Tutorial Milestone-Q32012 ### Original description 22 01 sephr paul irish on http www.html5rocks.com en tutorials canvas performance quot HTML5 canvas supports sub-pixel rendering and there s no way to turn it off quot 22 01 sephr the way to turn it off is to use have the canvas the appropriate size in relation to the sprites 22 01 sephr and then nearest neighbor scale the canvas to the target size 22 03 sephr image-rendering optimizeSpeed image-rendering -webkit-optimize-contrast image-rendering -moz-crisp-edges -ms-interpolation-mode nearest-neighbor 22 03 sephr is the css you should use 22 03 sephr and then context.mozImageSmoothingEnable true iirc 
1654	html5rocks/www.html5rocks.com	37	5950840	757844	ernestd	677505	933375	37	19	37	15	9	21	21	21	21	21	21	21	21	21	21	21	21	21	0.027027027	0.052631579	0.027027027	0.066666667	0.111111111	0.047619048	0.047619048	0.047619048	0.047619048	0.047619048	0.047619048	0.047619048	0.047619048	0.047619048	0.047619048	0.047619048	0.047619048	0.047619048	JavaScript	....a top-notch resource for web developers	Mention replacing a notifcation moved 	[enhancement;;tutorial]	This is Issue 602 http code.google.com p html5rocks issues detail id 602 moved from the old Google Code project http code.google.com p html5rocks and added by 2011-08-18T17 05 36.000Z by ericbide... html5rocks.com http code.google.com u 100852584006545489346 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Feature Priority-P2 Tutorial Milestone-7.2 ### Original description In the notifications tut. Explain replaceId http dev.w3.org 2006 webapi WebNotifications publish Notifications.html#replacing Spec pointers are also outdated. It has http www.chromium.org developers design-documents desktop-notifications api-specification but there s not a w3c spec. 
1654	html5rocks/www.html5rocks.com	37	5950852	274673	ebidel	15262	238208	4	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	JavaScript	....a top-notch resource for web developers	MediaSource API tutorial moved 	[wontfix;;tutorial;;NEW]	This is Issue 643 http code.google.com p html5rocks issues detail id 643 moved from the old Google Code project http code.google.com p html5rocks and added by 2011-10-11T17 36 42.000Z by ericbide... html5rocks.com http code.google.com u 100852584006545489346 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Feature Priority-P2 Milestone-X Tutorial Slides new ReleaseNote ### Original description You can now append media blobs to media elements. Not sure if there s enough here for a tutorial but definitely a slide or demo. http html5-mediasource-api.googlecode.com svn trunk draft-spec mediasource-draft-spec.html 
1654	html5rocks/www.html5rocks.com	37	5950859	693934	borismus	1706	277632	2	3	4	4	3	3	3	3	3	3	3	3	2	2	2	2	2	2	0.5	0.333333333	0.25	0.25	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.5	0.5	0.5	0.5	0.5	0.5	JavaScript	....a top-notch resource for web developers	Integrate markdown into article publishing flow moved 	[tutorial;;maintenance]	This is Issue 679 http code.google.com p html5rocks issues detail id 679 moved from the old Google Code project http code.google.com p html5rocks and added by 2011-10-14T23 24 54.000Z by s... google.com http code.google.com u 109951732179700807248 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Bug Priority-P2 ### Original description I ve been writing articles in markdown and then converting with a script that concatenates a header footer and converts a markdown file to HTML. This is limited 1. No auto TOC 2. No auto pre class quot prettyprint quot See www.html5rocks.com content tutorials canvas performance en build.sh We should make a better process for writing articles in markdown. 
1654	html5rocks/www.html5rocks.com	37	5950870	757844	ernestd	677505	933375	4	3	33	5	3	3	3	3	3	3	3	3	3	4	4	4	4	4	0.25	0.333333333	0.03030303	0.2	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.25	0.25	0.25	0.25	0.25	JavaScript	....a top-notch resource for web developers	Update Notifications article with latest updates moved 	[]	This is Issue 689 http code.google.com p html5rocks issues detail id 689 moved from the old Google Code project http code.google.com p html5rocks and added by 2011-10-18T20 31 51.000Z by erne... google.com http code.google.com u 105258971577474964450 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Feature Priority-P2 ### Original description Firefox mobile supports it and the constructor of the notification differs between the spec webkit and ff implementation. http dstorey.tumblr.com post 11597158114 webnotifications 
1654	html5rocks/www.html5rocks.com	37	5950872	99220	mikewest	68412	1497	2	5	29	4	5	5	5	4	4	4	4	4	4	4	3	3	3	3	0.5	0.2	0.034482759	0.25	0.2	0.2	0.2	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.333333333	0.333333333	0.333333333	0.333333333	JavaScript	....a top-notch resource for web developers	HTML5Rocks.fr moved 	[i10n]	This is Issue 698 http code.google.com p html5rocks issues detail id 698 moved from the old Google Code project http code.google.com p html5rocks and added by 2011-10-25T01 24 46.000Z by soussis... gmail.com http code.google.com u 109975266193692394062 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Bug Priority-P2 Milestone-Q12012 i18n ### Original description b Please describe the issue b No HTML5 French Website Reference b Please provide any additional information below. b I am working for Intel as the Community Portfolio Manager for AppUp and was going to create a website fully french for HTML5 as it is a request from french developers and was wondering if i can have your approval to translate into french the articles you have or perhaps we can work together on an html5rocks.fr website Thanks in advance for your help Best reards Slim. slim.soussi intel.com 
1654	html5rocks/www.html5rocks.com	37	5950888	757844	ernestd	677505	933375	5	3	5	2	3	3	3	3	3	3	3	3	4	4	4	4	4	4	0.2	0.333333333	0.2	0.5	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.25	0.25	0.25	0.25	0.25	0.25	JavaScript	....a top-notch resource for web developers	update notifications tutorial with FF snippets moved 	[]	This is Issue 748 http code.google.com p html5rocks issues detail id 748 moved from the old Google Code project http code.google.com p html5rocks and added by 2011-12-15T19 04 58.000Z by ericbide... html5rocks.com http code.google.com u 100852584006545489346 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Bug Priority-P1 Milestone-Q42011-1 Tutorial ### Original description FF and webkit nightly support notifications. Update tutorial with feature detection update code snippets support matrix and info on availability in other browsers. 
1654	html5rocks/www.html5rocks.com	37	5950895	274673	ebidel	15262	238208	5	1	1	3	2	2	2	2	2	2	2	2	2	2	1	1	1	1	0.2	1	1	0.333333333	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	JavaScript	....a top-notch resource for web developers	Game Pad API tutorial moved 	[tutorial;;NEW]	This is Issue 762 http code.google.com p html5rocks issues detail id 762 moved from the old Google Code project http code.google.com p html5rocks and added by 2012-01-10T17 02 46.000Z by ericbide... html5rocks.com http code.google.com u 100852584006545489346 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Feature Priority-P2 Milestone-X new Tutorial games ### Original description Starting to land behind a flag http dvcs.w3.org hg webevents raw-file default gamepad.html 
1654	html5rocks/www.html5rocks.com	37	5950898	1232819	johnmccutchan	75281	224266	21	29	35	37	32	15	15	15	15	15	15	15	15	15	15	15	15	15	0.047619048	0.034482759	0.028571429	0.027027027	0.03125	0.066666667	0.066666667	0.066666667	0.066666667	0.066666667	0.066666667	0.066666667	0.066666667	0.066666667	0.066666667	0.066666667	0.066666667	0.066666667	JavaScript	....a top-notch resource for web developers	Pointer Lock API tutorial moved 	[tutorial;;NEW]	This is Issue 764 http code.google.com p html5rocks issues detail id 764 moved from the old Google Code project http code.google.com p html5rocks and added by 2012-01-10T17 06 21.000Z by ericbide... html5rocks.com http code.google.com u 100852584006545489346 . Please review that bug for more context and additional comments but update this bug. Original labels Type-Feature Priority-P2 Milestone-X New Tutorial ### Original description landing behind a flag. https developer.mozilla.org en API Mouse Lock API 
1654	html5rocks/www.html5rocks.com	37	5950901	99220	mikewest	68412	1497	6	5	24	3	5	5	5	5	5	5	5	5	5	4	3	3	3	3	0.166666667	0.2	0.041666667	0.333333333	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.25	0.333333333	0.333333333	0.333333333	0.333333333	JavaScript	....a top-notch resource for web developers	a11y Clicking on Search with the keyboard autosearches. moved 	[a11y]	This is Issue 780 http code.google.com p html5rocks issues detail id 780 moved from the old Google Code project http code.google.com p html5rocks and added by 2012-01-27T14 52 46.000Z by mkwst google.com http code.google.com u mkwst google.com . Please review that bug for more context and additional comments but update this bug. Original labels Type-Bug Priority-P2 a11y ### Original description keyup event triggers after click which moves focus annoying. need to figure out what custom search is doing here because it s stupid. 
1654	html5rocks/www.html5rocks.com	37	5950905	99220	mikewest	68412	1497	3	5	28	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	0.333333333	0.2	0.035714286	1	1	1	1	1	1	1	1	1	1	1	0.5	0.333333333	0.333333333	0.333333333	JavaScript	....a top-notch resource for web developers	a11y hover focus state for mobile gaming business boxes moved 	[a11y]	This is Issue 781 http code.google.com p html5rocks issues detail id 781 moved from the old Google Code project http code.google.com p html5rocks and added by 2012-01-27T14 59 26.000Z by mkwst google.com http code.google.com u mkwst google.com . Please review that bug for more context and additional comments but update this bug. Original labels Type-Bug Priority-P2 a11y ### Original description On the quot rocking quot branch the quot mobile quot quot gaming quot and quot business quot boxes on the homepage can be focused but don t show any visual state. This makes navigating the page with a keyboard a bit difficult. Eric can you talk with the designers 
